,Date,Open,High,Low,Close,Adj Close,Volume,ticker,stock_name,team_rank,presentation_date,projection_date,presentation_year,reported_presentation_day_price,estimate_df,presentation_day,projection_day,first_day_price,price_ratio
6947,2023-12-22,2.559999942779541,2.609999895095825,2.509999990463257,2.5399999618530273,2.5399999618530273,536300.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.14862492329869303
6948,2023-12-26,2.5299999713897705,2.5999999046325684,2.4800000190734863,2.5799999237060547,2.5799999237060547,443100.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.15096547107492989
6949,2023-12-27,2.609999895095825,2.6500000953674316,2.5,2.5,2.5,645900.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.14628437552245616
6950,2023-12-28,2.509999990463257,2.5899999141693115,2.4600000381469727,2.5299999713897705,2.5299999713897705,953900.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.1480397863546338
6951,2023-12-29,2.5299999713897705,2.5299999713897705,2.490000009536743,2.490000009536743,2.490000009536743,579700.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.14569923857839695
6952,2024-01-02,2.4700000286102295,2.4800000190734863,2.390000104904175,2.4000000953674316,2.4000000953674316,480700.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.140433006081864
6953,2024-01-03,2.3399999141693115,2.3399999141693115,2.25,2.2699999809265137,2.2699999809265137,678200.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.13282621185832896
6954,2024-01-04,2.259999990463257,2.3399999141693115,2.259999990463257,2.309999942779541,2.309999942779541,490700.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.13516675963456584
6955,2024-01-05,2.299999952316284,2.3299999237060547,2.2300000190734863,2.2300000190734863,2.2300000190734863,397700.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.1304856640820921
6956,2024-01-08,2.2200000286102295,2.430000066757202,2.2100000381469727,2.4100000858306885,2.4100000858306885,710100.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.1410181430259232
6957,2024-01-09,2.380000114440918,2.490000009536743,2.380000114440918,2.390000104904175,2.390000104904175,759500.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.13984786913780475
6958,2024-01-10,2.369999885559082,2.4100000858306885,2.3299999237060547,2.380000114440918,2.380000114440918,450400.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.13926273219374555
6959,2024-01-11,2.380000114440918,2.440000057220459,2.299999952316284,2.309999942779541,2.309999942779541,651300.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.13516675963456584
6960,2024-01-12,2.369999885559082,2.4200000762939453,2.2799999713897705,2.2799999713897705,2.2799999713897705,534300.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.1334113488023882
6961,2024-01-16,2.259999990463257,2.299999952316284,2.1500000953674316,2.299999952316284,2.299999952316284,1580200.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.13458162269050664
6962,2024-01-17,2.25,2.2899999618530273,2.140000104904175,2.140000104904175,2.140000104904175,1237500.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.12521943158555915
6963,2024-01-18,2.1600000858306885,2.2200000286102295,2.109999895095825,2.190000057220459,2.190000057220459,1155200.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.12814511630585523
6964,2024-01-19,2.190000057220459,2.259999990463257,2.140000104904175,2.1700000762939453,2.1700000762939453,1275600.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.1269748424177368
6965,2024-01-22,2.1700000762939453,2.359999895095825,2.1700000762939453,2.309999942779541,2.309999942779541,726200.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.13516675963456584
6966,2024-01-23,2.3299999237060547,2.4600000381469727,2.319999933242798,2.369999885559082,2.369999885559082,1469600.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.13867758129892116
6967,2024-01-24,2.4200000762939453,2.4700000286102295,2.3499999046325684,2.369999885559082,2.369999885559082,1284200.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.13867758129892116
6968,2024-01-25,2.4200000762939453,2.430000066757202,2.380000114440918,2.4000000953674316,2.4000000953674316,588800.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.140433006081864
6969,2024-01-26,2.390000104904175,2.5199999809265137,2.390000104904175,2.4200000762939453,2.4200000762939453,1298100.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.14160327996998243
6970,2024-01-29,2.4000000953674316,2.509999990463257,2.380000114440918,2.490000009536743,2.490000009536743,611000.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.14569923857839695
6971,2024-01-30,2.4600000381469727,2.4800000190734863,2.4200000762939453,2.450000047683716,2.450000047683716,496100.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.14335869080216007
6972,2024-01-31,2.4100000858306885,2.4700000286102295,2.369999885559082,2.369999885559082,2.369999885559082,871800.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.13867758129892116
6973,2024-02-01,2.390000104904175,2.4700000286102295,2.380000114440918,2.4200000762939453,2.4200000762939453,480600.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.14160327996998243
6974,2024-02-02,2.4000000953674316,2.430000066757202,2.359999895095825,2.4000000953674316,2.4000000953674316,349900.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.140433006081864
6975,2024-02-05,2.369999885559082,2.390000104904175,2.3399999141693115,2.3399999141693115,2.3399999141693115,289800.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.1369221704667435
6976,2024-02-06,2.3399999141693115,2.4700000286102295,2.3399999141693115,2.440000057220459,2.440000057220459,421600.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.14277355385810087
6977,2024-02-07,2.450000047683716,2.450000047683716,2.369999885559082,2.380000114440918,2.380000114440918,579400.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.13926273219374555
6978,2024-02-08,2.390000104904175,2.490000009536743,2.3299999237060547,2.369999885559082,2.369999885559082,781800.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.13867758129892116
6979,2024-02-09,2.390000104904175,2.4700000286102295,2.359999895095825,2.4700000286102295,2.4700000286102295,397100.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.1445289646902785
6980,2024-02-12,2.5,2.5399999618530273,2.4800000190734863,2.4800000190734863,2.4800000190734863,728200.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.14511410163433772
6981,2024-02-13,2.3399999141693115,2.4800000190734863,2.3399999141693115,2.430000066757202,2.430000066757202,750700.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.14218841691404163
6982,2024-02-14,2.490000009536743,3.009999990463257,2.4200000762939453,2.890000104904175,2.890000104904175,3372100.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.169104744242296
6983,2024-02-15,2.9000000953674316,2.990000009536743,2.759999990463257,2.940000057220459,2.940000057220459,1413600.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.17203042896259207
6984,2024-02-16,2.950000047683716,3.0899999141693115,2.9000000953674316,2.990000009536743,2.990000009536743,1191500.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.17495611368288816
6985,2024-02-20,2.9600000381469727,3.0,2.9200000762939453,2.9800000190734863,2.9800000190734863,868500.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.17437097673882895
6986,2024-02-21,2.9800000190734863,3.009999990463257,2.930000066757202,3.0,3.0,612500.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.1755412506269474
6987,2024-02-22,3.0299999713897705,3.0999999046325684,2.9700000286102295,2.9800000190734863,2.9800000190734863,525900.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.17437097673882895
6988,2024-02-23,2.9700000286102295,3.0,2.799999952316284,2.809999942779541,2.809999942779541,417900.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.16442363473905708
6989,2024-02-26,2.819999933242798,2.8499999046325684,2.7200000286102295,2.7300000190734863,2.7300000190734863,539200.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.15974253918658335
6990,2024-02-27,2.7300000190734863,2.869999885559082,2.7300000190734863,2.8399999141693115,2.8399999141693115,403300.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.16617904557123472
6991,2024-02-28,2.8499999046325684,2.8499999046325684,2.75,2.7799999713897705,2.7799999713897705,385000.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.16266822390687943
6992,2024-02-29,2.809999942779541,2.890000104904175,2.7799999713897705,2.869999885559082,2.869999885559082,418500.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.16793445640341237
6993,2024-03-01,2.9100000858306885,2.940000057220459,2.8299999237060547,2.9200000762939453,2.9200000762939453,571000.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.17086015507447364
6994,2024-03-04,2.9000000953674316,2.930000066757202,2.690000057220459,2.700000047683716,2.700000047683716,982000.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.15798712835440568
6995,2024-03-05,2.8299999237060547,2.869999885559082,2.5899999141693115,2.609999895095825,2.609999895095825,763000.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.15272088190710756
6996,2024-03-06,2.680000066757202,2.700000047683716,2.5399999618530273,2.5999999046325684,2.5999999046325684,524300.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.15213574496304832
6997,2024-03-07,2.569999933242798,2.619999885559082,2.5299999713897705,2.559999942779541,2.559999942779541,444900.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.14979519718681145
6998,2024-03-08,2.630000114440918,2.7699999809265137,2.5999999046325684,2.690000057220459,2.690000057220459,741700.0,ANGI,Angi,,2021-04-14,2026-04-14,2021,17.03,0,0,0,17.09000015258789,0.15740199141034647
6999,2021-04-14,116.41999816894531,117.66999816894531,114.87000274658203,116.04000091552734,116.04000091552734,779200.0,BL,Blackline,,2021-04-14,2026-04-14,2021,111.0,1,1,0,116.04000091552734,1.0
7000,2021-04-15,117.17900085449219,119.45999908447266,115.77999877929688,118.69999694824219,118.69999694824219,677300.0,BL,Blackline,,2021-04-14,2026-04-14,2021,111.0,0,0,0,116.04000091552734,1.0229230955853854
7001,2021-04-16,119.08000183105469,119.29000091552734,116.41999816894531,119.08999633789062,119.08999633789062,705900.0,BL,Blackline,,2021-04-14,2026-04-14,2021,111.0,0,0,0,116.04000091552734,1.0262840003300548
7002,2021-04-19,118.72000122070312,120.31999969482422,113.80999755859375,115.13999938964844,115.13999938964844,981900.0,BL,Blackline,,2021-04-14,2026-04-14,2021,111.0,0,0,0,116.04000091552734,0.992244040686159
7003,2021-04-20,114.55999755859375,115.13999938964844,112.12999725341797,114.30000305175781,114.30000305175781,654500.0,BL,Blackline,,2021-04-14,2026-04-14,2021,111.0,0,0,0,116.04000091552734,0.9850051891585542
7004,2021-04-21,113.4000015258789,117.87999725341797,112.6989974975586,117.01000213623047,117.01000213623047,693300.0,BL,Blackline,,2021-04-14,2026-04-14,2021,111.0,0,0,0,116.04000091552734,1.0083591969411414
7005,2021-04-22,116.6500015258789,121.31999969482422,116.6500015258789,117.79000091552734,117.79000091552734,508100.0,BL,Blackline,,2021-04-14,2026-04-14,2021,111.0,0,0,0,116.04000091552734,1.0150810064304803
7006,2021-04-23,118.68000030517578,120.33000183105469,117.70999908447266,120.05000305175781,120.05000305175781,293100.0,BL,Blackline,,2021-04-14,2026-04-14,2021,111.0,0,0,0,116.04000091552734,1.034557067430132
7007,2021-04-26,120.27999877929688,122.4000015258789,118.69999694824219,121.13999938964844,121.13999938964844,320500.0,BL,Blackline,,2021-04-14,2026-04-14,2021,111.0,0,0,0,116.04000091552734,1.0439503484478054
7008,2021-04-27,121.94999694824219,122.48999786376953,119.22000122070312,120.69999694824219,120.69999694824219,436100.0,BL,Blackline,,2021-04-14,2026-04-14,2021,111.0,0,0,0,116.04000091552734,1.0401585315059343
7009,2021-04-28,119.76000213623047,121.08999633789062,118.62999725341797,120.45999908447266,120.45999908447266,196800.0,BL,Blackline,,2021-04-14,2026-04-14,2021,111.0,0,0,0,116.04000091552734,1.0380902976049
7010,2021-04-29,121.25,121.2699966430664,114.51000213623047,117.08000183105469,117.08000183105469,356200.0,BL,Blackline,,2021-04-14,2026-04-14,2021,111.0,0,0,0,116.04000091552734,1.0089624345684418
7011,2021-04-30,116.31999969482422,119.44200134277344,114.77999877929688,116.05999755859375,116.05999755859375,356000.0,BL,Blackline,,2021-04-14,2026-04-14,2021,111.0,0,0,0,116.04000091552734,1.0001723254300985
7012,2021-05-03,116.4800033569336,116.87999725341797,111.45999908447266,112.45999908447266,112.45999908447266,387100.0,BL,Blackline,,2021-04-14,2026-04-14,2021,111.0,0,0,0,116.04000091552734,0.9691485539227047
7013,2021-05-04,111.04000091552734,111.33000183105469,107.25,109.91999816894531,109.91999816894531,397800.0,BL,Blackline,,2021-04-14,2026-04-14,2021,111.0,0,0,0,116.04000091552734,0.9472595424138512
7014,2021-05-05,111.45999908447266,111.45999908447266,106.26000213623047,107.44999694824219,107.44999694824219,328100.0,BL,Blackline,,2021-04-14,2026-04-14,2021,111.0,0,0,0,116.04000091552734,0.9259737685322982
7015,2021-05-06,106.16999816894531,106.26000213623047,101.8499984741211,103.6500015258789,103.6500015258789,767500.0,BL,Blackline,,2021-04-14,2026-04-14,2021,111.0,0,0,0,116.04000091552734,0.8932264797320376
7016,2021-05-07,102.72000122070312,109.55500030517578,102.72000122070312,107.47000122070312,107.47000122070312,625100.0,BL,Blackline,,2021-04-14,2026-04-14,2021,111.0,0,0,0,116.04000091552734,0.9261461597103671
7017,2021-05-10,105.87000274658203,105.87000274658203,101.68499755859375,103.9000015258789,103.9000015258789,515600.0,BL,Blackline,,2021-04-14,2026-04-14,2021,111.0,0,0,0,116.04000091552734,0.8953809092221062
7018,2021-05-11,99.86000061035156,107.72000122070312,98.22000122070312,106.11000061035156,106.11000061035156,669000.0,BL,Blackline,,2021-04-14,2026-04-14,2021,111.0,0,0,0,116.04000091552734,0.9144260580245562
7019,2021-05-12,103.88999938964844,105.55999755859375,100.87999725341797,102.30999755859375,102.30999755859375,630700.0,BL,Blackline,,2021-04-14,2026-04-14,2021,111.0,0,0,0,116.04000091552734,0.8816787034763253
7020,2021-05-13,102.75,104.22000122070312,98.05999755859375,100.13999938964844,100.13999938964844,414800.0,BL,Blackline,,2021-04-14,2026-04-14,2021,111.0,0,0,0,116.04000091552734,0.8629782712820426
7021,2021-05-14,101.54000091552734,105.19000244140625,100.0199966430664,104.70999908447266,104.70999908447266,514700.0,BL,Blackline,,2021-04-14,2026-04-14,2021,111.0,0,0,0,116.04000091552734,0.9023612397305779
7022,2021-05-17,102.91999816894531,104.52999877929688,100.70999908447266,102.30999755859375,102.30999755859375,486500.0,BL,Blackline,,2021-04-14,2026-04-14,2021,111.0,0,0,0,116.04000091552734,0.8816787034763253
7023,2021-05-18,102.6500015258789,105.0,101.38999938964844,102.62999725341797,102.62999725341797,343300.0,BL,Blackline,,2021-04-14,2026-04-14,2021,111.0,0,0,0,116.04000091552734,0.8844363705936943
7024,2021-05-19,99.91000366210938,103.58999633789062,99.01000213623047,102.76000213623047,102.76000213623047,305300.0,BL,Blackline,,2021-04-14,2026-04-14,2021,111.0,0,0,0,116.04000091552734,0.885556716007231
7025,2021-05-20,104.1500015258789,105.91999816894531,102.01000213623047,104.54000091552734,104.54000091552734,308500.0,BL,Blackline,,2021-04-14,2026-04-14,2021,111.0,0,0,0,116.04000091552734,0.9008962434568442
7026,2021-05-21,105.95999908447266,106.25499725341797,103.62000274658203,104.04000091552734,104.04000091552734,669200.0,BL,Blackline,,2021-04-14,2026-04-14,2021,111.0,0,0,0,116.04000091552734,0.8965873844767069
7027,2021-05-24,104.33999633789062,105.8499984741211,101.77899932861328,103.91000366210938,103.91000366210938,391900.0,BL,Blackline,,2021-04-14,2026-04-14,2021,111.0,0,0,0,116.04000091552734,0.8954671048111406
7028,2021-05-25,104.7699966430664,105.61000061035156,104.01000213623047,104.06999969482422,104.06999969482422,492100.0,BL,Blackline,,2021-04-14,2026-04-14,2021,111.0,0,0,0,116.04000091552734,0.89684590549584
7029,2021-05-26,104.94999694824219,105.5999984741211,103.27999877929688,104.5999984741211,104.5999984741211,291500.0,BL,Blackline,,2021-04-14,2026-04-14,2021,111.0,0,0,0,116.04000091552734,0.9014132854951101
7030,2021-05-27,103.97000122070312,104.58999633789062,102.06999969482422,103.94999694824219,103.94999694824219,374700.0,BL,Blackline,,2021-04-14,2026-04-14,2021,111.0,0,0,0,116.04000091552734,0.8958117556713378
7031,2021-05-28,104.98999786376953,105.97000122070312,103.5,103.97000122070312,103.97000122070312,316200.0,BL,Blackline,,2021-04-14,2026-04-14,2021,111.0,0,0,0,116.04000091552734,0.8959841468494065
7032,2021-06-01,103.94999694824219,103.94999694824219,101.04000091552734,102.86000061035156,102.86000061035156,311200.0,BL,Blackline,,2021-04-14,2026-04-14,2021,111.0,0,0,0,116.04000091552734,0.8864184746536643
7033,2021-06-02,102.91000366210938,104.06800079345703,101.88999938964844,103.08000183105469,103.08000183105469,265700.0,BL,Blackline,,2021-04-14,2026-04-14,2021,111.0,0,0,0,116.04000091552734,0.8883143831246
7034,2021-06-03,102.2300033569336,103.37999725341797,100.0,101.18000030517578,101.18000030517578,372300.0,BL,Blackline,,2021-04-14,2026-04-14,2021,111.0,0,0,0,116.04000091552734,0.8719407058504846
7035,2021-06-04,101.83000183105469,103.41999816894531,101.06999969482422,101.55000305175781,101.55000305175781,272400.0,BL,Blackline,,2021-04-14,2026-04-14,2021,111.0,0,0,0,116.04000091552734,0.8751292851650554
7036,2021-06-07,101.26000213623047,103.80000305175781,100.66999816894531,103.06999969482422,103.06999969482422,299400.0,BL,Blackline,,2021-04-14,2026-04-14,2021,111.0,0,0,0,116.04000091552734,0.8882281875355655
7037,2021-06-08,103.41000366210938,104.55999755859375,101.3499984741211,102.98999786376953,102.98999786376953,479300.0,BL,Blackline,,2021-04-14,2026-04-14,2021,111.0,0,0,0,116.04000091552734,0.8875387543192307
7038,2021-06-09,103.63999938964844,104.38800048828125,102.2750015258789,102.87000274658203,102.87000274658203,408300.0,BL,Blackline,,2021-04-14,2026-04-14,2021,111.0,0,0,0,116.04000091552734,0.8865046702426987
7039,2021-06-10,102.5,104.77999877929688,101.56999969482422,104.2699966430664,104.2699966430664,338300.0,BL,Blackline,,2021-04-14,2026-04-14,2021,111.0,0,0,0,116.04000091552734,0.8985694227887068
7040,2021-06-11,104.13999938964844,106.0999984741211,102.26000213623047,106.0999984741211,106.0999984741211,245100.0,BL,Blackline,,2021-04-14,2026-04-14,2021,111.0,0,0,0,116.04000091552734,0.9143398624355218
7041,2021-06-14,106.12999725341797,107.9800033569336,106.12999725341797,107.11000061035156,107.11000061035156,460000.0,BL,Blackline,,2021-04-14,2026-04-14,2021,111.0,0,0,0,116.04000091552734,0.9230437759848307
7042,2021-06-15,107.04000091552734,107.33999633789062,104.02300262451172,105.02999877929688,105.02999877929688,309600.0,BL,Blackline,,2021-04-14,2026-04-14,2021,111.0,0,0,0,116.04000091552734,0.9051189068479469
7043,2021-06-16,104.88999938964844,105.41999816894531,102.33999633789062,103.98999786376953,103.98999786376953,656400.0,BL,Blackline,,2021-04-14,2026-04-14,2021,111.0,0,0,0,116.04000091552734,0.8961564722795051
